ts_code,name,industry,pct_chg,cum3,cum5,cum8,down5_cnt,down_streak,intraday,amp_pct,amount,large_net_mf_ratio,reversal_candidate_score
600376.SH,首开股份,区域地产,-2.2573,-0.07872340425531921,-0.09224318658280917,-0.0023041474654377225,3.0,1,0.932400932400923,11.738148984198636,623779.129,-0.001335985705927648,21.038114063409456
600415.SH,小商品城,商品城,1.171,-0.015945330296127547,-0.048458149779735615,-0.0853916725476358,3.0,0,2.694136291600646,4.293520686963301,850962.967,-0.0013746426640913964,21.036946882955544
300623.SZ,捷捷微电,半导体,-1.2112,-0.07547691457008576,-0.08957255649332974,-0.015891701000588565,3.0,2,-0.1791044776119466,3.8404726735598147,1173309.42715,-0.006694559694350608,20.981007129457733
000700.SZ,模塑科技,汽车配件,-3.385,-0.09868421052631582,-0.0786819098856758,-0.024911032028469893,4.0,4,-3.38504936530325,4.936530324400559,685170.39905,-0.007314910286476414,20.940996521126284
002938.SZ,鹏鼎控股,元器件,-1.5903,-0.024265886129732683,-0.09604618614415672,0.14542230104189757,3.0,2,-7.4180254434689115,10.408532520712319,6290578.35814,-0.00022535924668445794,20.887862787454843
002497.SZ,雅化集团,小金属,1.615,-0.03562551781275891,-0.06655974338412185,-0.05977382875605819,3.0,0,0.6920415224913601,4.452204277608045,827777.6875,0.006009741595022143,20.859108658560586
002782.SZ,可立克,元器件,-2.6335,-0.10451227604512281,-0.04662663369833986,-0.11070840197693588,3.0,3,-2.9136690647482144,6.493506493506496,651327.86847,-0.008373386529293262,20.832719450797462
002821.SZ,凯莱英,生物制药,-1.7288,-0.05541912246234448,-0.06890986847413871,-0.0291940097593808,5.0,6,-1.7288366547436596,9.018906489524786,931787.34843,0.0007942370126048071,20.740885580120644
300735.SZ,光弘科技,元器件,-1.3423,-0.0576923076923076,-0.09519901518260154,0.05250596658711215,3.0,2,-1.1653966831017382,5.36912751677852,589036.16356,-0.0008859218368633232,20.734050889194553
002294.SZ,信立泰,化学制药,-1.8552,-0.02147971360381884,-0.05611510791366914,-0.08787541713014468,3.0,1,-1.8845348489380909,2.6929982046678806,569956.58901,-0.005042138393367309,20.720668518085283
301313.SZ,凡拓数创,文教休闲,1.0571,-0.016460905349794275,-0.07543520309477769,-0.033562474727052205,3.0,0,1.2068600465805712,8.393234672304438,501162.53483,-0.0059267199632301645,20.6962831279041
688362.SH,甬矽电子,半导体,-6.854,-0.13423305761137716,-0.11693309650680883,0.08828894564027712,3.0,2,-8.144726712856054,9.867291178766589,2064420.389,-0.006113192868683681,20.63573098548822
688052.SH,纳芯微,半导体,-7.9122,-0.10076045627376429,-0.0903846153846154,-0.05964214711729621,3.0,2,-7.8834618680377115,10.166653687407518,1191203.837,-0.006580846834528787,20.627440844945415
300776.SZ,帝尔激光,专用机械,-0.9027,-0.14619883040935677,-0.08761404824396957,0.01565217391304352,4.0,3,-1.9476158495634666,7.656281816330686,2283910.64175,-0.005295715068227224,20.559937253778067
600552.SH,凯盛科技,元器件,2.2867,-0.03321033210332103,-0.0843734398402397,0.010468319559228778,3.0,0,2.5153717160424804,7.863915225878417,1677710.026,-0.0023353976189446676,20.543308577234992
000670.SZ,盈方微,元器件,-2.2989,-0.07205240174672489,-0.08108108108108103,-0.026345933562428425,3.0,2,0.2358490566037652,5.057471264367811,536068.06644,-0.004001394849435747,20.459360829512626
603986.SH,兆易创新,半导体,0.212,-0.08981290598623037,-0.09231962761830881,0.051638128623432644,3.0,0,-1.6806722689075682,7.485921072353907,24676174.086,0.0005260308974463138,20.218585033090477
601615.SH,明阳智能,电气设备,-2.1779,-0.08798646362098128,-0.07758128921848262,-0.017021276595744483,4.0,4,-2.824519230769229,6.654567453115556,1752984.765,0.0005402442844390588,20.127414675555308
301566.SZ,达利凯普,元器件,-4.1628,-0.0564663023679417,-0.08507506623491323,0.08029197080291972,4.0,2,-3.6279069767441885,9.219858156028375,908959.06095,-0.007322871057628562,20.098866180169125
300476.SZ,胜宏科技,元器件,-7.1014,-0.09741629317163192,-0.10730117340286827,0.024386594853381238,4.0,4,-8.842794759825324,10.767393899924024,17624373.2013,-0.012413702745687552,20.089383807024912
000975.SZ,山金国际,黄金,1.0686,-0.04941373534338356,-0.06737880032867705,-0.04016913319238902,3.0,0,1.5205724508050134,3.5173642030276007,1031451.00548,-0.009160832603583328,19.98779376490933
600497.SH,驰宏锌锗,铅锌,-1.0504,-0.02079002079002068,-0.06454816285998022,-0.055165496489468446,3.0,2,0.4264392324093702,4.621848739495793,1298661.912,0.00214684050886371,19.934710177658204
300207.SZ,欣旺达,电气设备,0.0878,-0.05313408053134083,-0.04879065888240208,-0.09340222575516699,3.0,0,0.0877577885037173,3.290917068889864,1020674.4631,-0.007192645907592112,19.90154181938315
300759.SZ,康龙化成,化学制药,-2.2311,-0.030422757803239775,-0.04846839860411012,-0.07986501687289094,4.0,1,-0.48661800486617945,4.3027888446215075,594963.27534,-0.00679700776100678,19.899919083049085
000792.SZ,盐湖股份,农药化肥,-1.2675,-0.03186743148502236,-0.05032822757111599,-0.07547169811320753,4.0,4,-0.39344262295082366,2.242443938901532,1719367.41175,-0.002174392729820792,19.89246802639784
002202.SZ,金风科技,电气设备,0.1708,-0.0059322033898305815,-0.05707395498392276,-0.07272727272727275,3.0,0,-1.7587939698492372,3.0315969257045143,2406303.57185,-0.004213416843413971,19.683066881601093
000688.SZ,国城矿业,铅锌,-6.8042,-0.07852789498359103,-0.07090522335145355,-0.09067777006708289,3.0,1,-4.91049830672472,8.487434803224273,895099.67766,-0.004257760442907491,19.608646287742452
002340.SZ,格林美,小金属,-0.8974,-0.04685573366214535,-0.04567901234567895,-0.07866507747318241,4.0,4,-1.7789072426937724,2.8205128205128176,1071545.05191,-0.006666457921920372,19.302095504232966
600714.SH,金瑞矿业,化工原料,1.1921,0.019210977701543897,-0.07301092043681734,0.07178932178932196,3.0,0,3.519163763066202,10.626702997275208,558830.729,0.0004371985778899422,19.206254709929244
600353.SH,旭光电子,元器件,0.7651,-0.095718901453958,-0.05487547488391731,-0.06357172731074867,3.0,0,0.7197480881691476,11.026102610261024,1453671.818,0.0005968885062336675,19.06834110269588
001280.SZ,中国铀业,小金属,-2.2216,-0.03513071895424835,-0.054443554843875086,-0.06971248523040574,3.0,2,-1.597000416608807,3.077135366358499,508471.18489,-0.006872365836730656,18.963093958656515
688585.SH,上纬新材,化工原料,-3.7194,-0.12223350253807108,-0.07529411764705884,-0.00649238724504464,4.0,4,-2.1502942507922174,5.56792873051225,942226.775,-0.002593324733315923,18.867145506607528
300162.SZ,雷曼光电,元器件,1.153,-0.13762287756925817,-0.07211538461538458,0.07941834451901575,3.0,0,3.0982905982906095,8.385744234800828,522429.93115,-0.002060238006713599,18.745452173559226
688359.SH,三孚新科,化工原料,0.0448,-0.030813743218806477,-0.07516565433462163,-0.005197119311010412,4.0,0,-1.3255762574563512,5.958336444411252,535907.23,-0.00437404063386119,18.736839243845004
600531.SH,豫光金铅,铅锌,-1.0582,-0.03394833948339493,-0.058273381294964066,-0.05419075144508667,3.0,2,-1.0582010582010581,2.9478458049886664,530125.1,0.0021902377382244276,18.42884922417692
688122.SH,西部超导,小金属,-0.3552,-0.041162227602905554,-0.08145722472370054,0.07368421052631557,3.0,2,0.17857142857140573,3.981645944345763,1091801.259,0.00022075446241997637,18.38774195919092
000831.SZ,中国稀土,小金属,0.1025,-0.00973038718832342,-0.04998055231427456,-0.0675701469746135,3.0,0,0.10245901639345245,2.9713114754098275,969607.9654,0.0004370426142540806,18.074706571242423
002745.SZ,木林森,元器件,-3.2724,-0.08636363636363631,-0.07116451016635861,-0.0059347181008900796,4.0,3,-2.3323615160349753,4.2348411934552574,654829.17879,-0.006480407619955617,18.071428462775845
300681.SZ,英搏尔,汽车配件,-2.8694,0.02249357326478152,-0.04844497607655496,-0.0555060848916592,4.0,2,-5.014925373134327,6.227106227106225,614872.64454,-0.008863494007083693,17.942855497098464
000783.SZ,长江证券,证券,-2.214,-0.03519417475728159,-0.0479041916167664,-0.05469678953626633,4.0,4,-1.9728729963008562,2.4600246002459936,789662.39172,-0.008595293471196069,17.78130706697687
603936.SH,博敏电子,元器件,-6.7556,-0.07296849087893875,-0.10020120724346082,0.1074789499752351,3.0,2,-4.444444444444439,10.50875729774812,1501954.655,-0.004604579756770352,17.627008144309404
688318.SH,财富趋势,软件服务,2.2232,-0.048454122340425565,-0.05026959767731232,-0.0288404444821444,3.0,0,3.3303249097472953,7.223214285714288,651160.877,-0.003243929533561327,17.280502718243753
603693.SH,江苏新能,新型电力,-3.7141,-0.09662090813093993,-0.06909684439608266,0.07610062893081748,4.0,3,-3.768278965129368,10.354530106921779,526629.596,0.000965099576363344,17.239362190447608
002051.SZ,中工国际,建筑工程,0.545,-0.0018034265103696878,-0.05546075085324231,-0.021220159151193685,3.0,0,2.785515320334264,6.085376930063578,857710.54432,-0.002640354621960998,17.22512790066917
000426.SZ,兴业银锡,铅锌,-0.0252,-0.03524550315994168,-0.04956896551724144,-0.04107272287992281,3.0,1,2.004626060138781,6.347607052896732,2204897.95012,0.00603728167976006,17.22354442895395
300726.SZ,宏达电子,元器件,-2.999,-0.0006644518272426181,-0.06612853151195286,0.0278489663420467,4.0,2,-1.2637452814705408,6.449532408900355,1114831.6143,-0.0053197540542692795,16.692496164042975
601868.SH,中国能建,建筑工程,0.692,0.0034482758620690834,-0.04590163934426217,-0.05519480519480513,3.0,0,0.34482758620690834,3.1141868512110675,1586967.012,0.000291864919999988,16.519842537736437
002747.SZ,埃斯顿,机械基件,-3.4271,-0.05838902567710169,-0.06431317721076546,0.025670498084291005,4.0,4,-2.8312159709618867,4.076479076479074,1470221.60435,-0.009356596284055956,16.357658705369673
300124.SZ,汇川技术,电器仪表,0.7301,-0.04609475032010235,-0.05492832677914494,-0.029442417926003217,3.0,0,0.6756756756756799,4.651162790697672,3353312.78328,0.0027819057161960754,16.321029038731716
002920.SZ,德赛西威,汽车配件,-0.8451,-0.09942877543734385,-0.0685007385524371,0.04592101171348606,3.0,3,-0.8451257861635253,3.9209905660377444,1165552.2173,-0.004587979775275572,15.920956979888127
300672.SZ,国科微,半导体,-4.9822,-0.10945868945868953,-0.061884753901560674,0.18048264662562774,4.0,3,-7.657311669128508,10.11946378089188,3326714.34341,-0.011803838847115708,15.91564802458669
002388.SZ,新亚制程,元器件,1.6514,-0.10064935064935066,-0.052991452991452914,0.033582089552238736,3.0,0,3.9399624765478425,7.889908256880728,548467.00173,-0.009742172242169597,15.876950927560674
601636.SH,旗滨集团,玻璃,1.0463,-0.03290414878397718,-0.050561797752809,0.06289308176100628,4.0,0,2.7355623100303816,5.381165919282503,855305.802,0.005019350961914783,15.826055914450716
688003.SH,天准科技,专用机械,-7.1204,-0.09723546234509062,-0.06533754441373851,-0.055738358759597206,3.0,2,-7.256879835471553,10.30796390741468,656046.224,-0.005280146235549394,15.809266402769609
300059.SZ,东方财富,证券,-0.9916,-0.032636409994900584,-0.04529441368897846,-0.03558718861209975,4.0,4,-0.4199475065616909,2.192066805845502,4660389.5263,-0.010980605743620803,15.77800834149686
301099.SZ,雅创电子,元器件,-2.5587,-0.011603053435114585,-0.056130631287359845,-0.006445672191528584,4.0,2,-0.6598127972993861,7.4954846478025345,727521.59369,0.0007748361078065831,15.420717079262673
002457.SZ,青龙管业,塑料,2.6939,0.12825112107623315,-0.050566037735849,-0.01795472287275568,3.0,0,1.6976556184316927,7.91836734693878,755537.47648,-0.008632371262886837,15.309358812649686
301291.SZ,明阳电气,电气设备,-2.961,-0.0611492712347127,-0.049525101763907786,-0.03112033195020758,3.0,2,-4.008221993833505,6.683982683982682,538095.84593,-0.0034245943616515464,14.997295684796706
000969.SZ,安泰科技,小金属,-2.0026,-0.07594417077175686,-0.06247396917950854,0.057303898543917375,3.0,2,-0.705778561976178,4.440574662603394,1317404.1502,-0.007564740097780205,14.830184972115976
600226.SH,亨通股份,供气供热,-4.8513,-0.08295625942684759,-0.06172839506172845,0.008291873963515828,3.0,2,-4.851330203442872,5.946791862284819,843436.001,-0.0023330519418983137,14.706445007227325
002625.SZ,光启技术,航空,-4.4765,-0.07087566521528799,-0.05160493827160506,-0.017144319344933545,3.0,2,-3.9509877469367516,4.153195722457104,1446949.82042,-0.008092029063317031,14.244250378356961
000859.SZ,国风新材,塑料,-2.3191,0.08110882956878851,-0.05898123324396787,0.0,3.0,1,-1.1267605633802913,4.267161410018561,778177.73088,-0.0071951943339064964,14.202231595246403
301031.SZ,中熔电气,电气设备,-3.0856,0.005464156322385172,-0.04609229728968278,-0.012771168649405196,4.0,2,-2.2969931321059733,8.318067323105106,765849.33338,-0.00348701746362287,14.111332969168071
603806.SH,福斯特,塑料,-2.5698,-0.04959128065395091,-0.05780659103187469,0.04933814681107096,3.0,2,-0.796359499431154,5.530726256983232,909710.237,0.004642027569048885,14.014470440875542
603993.SH,洛阳钼业,小金属,-0.4862,-0.04658385093167694,-0.04756980351602891,0.025612472160356337,4.0,4,-0.7008086253369239,3.3495407887628357,2999123.214,0.0009514147290382044,13.36446746234328
002475.SZ,立讯精密,元器件,-3.5203,-0.012292219583740827,-0.05341365461847403,0.009133723419437745,3.0,1,-3.5991820040899847,7.176968208486839,16789308.0258,-0.0003197987666763397,13.213818233791972
601168.SH,西部矿业,铜,1.0481,-0.04162783473128284,-0.048426896977174616,0.02559840425531923,3.0,0,1.1143887250081974,3.635768096953814,1374388.589,-0.0009435686605515042,13.095026426076066
600584.SH,长电科技,半导体,-7.8001,-0.12198235840297111,-0.05638019209180489,0.1424041075203868,4.0,4,-5.5555555555555465,10.37172455819623,23173514.634,-0.0019051456241007633,10.94462428527668
301389.SZ,隆扬电子,元器件,-8.1855,-0.024330900243308973,-0.05200945626477527,0.09189925119128661,4.0,2,-8.18546078992558,10.646823125357754,1144282.7134,-0.0097834476295952,10.142135232400358
301666.SZ,大普微-UW,IT设备,-4.6174,-0.013871271328614099,-0.12575574365175335,,3.0,1,-6.22568093385214,12.881266490765169,4801867.35829,-0.007693242491636719,
